"x1","x2","x3","x4","OT","ind"
1908,0,0.575591977077317,0.870254465986512,0.016078035114333,1
14332,0,-0.911286937407915,5.21530540975296,0.0162344550185367,1
12828,0,0.0904078805731885,2.48681426933198,0.0165331816921631,1
13365,0,0.222567010196277,1.01491966353869,0.0167699494502611,1
10393,1,0.266461604162589,4.04920133068018,0.016822001625011,1
12339,0,-0.486967275113529,0.880487974002819,0.0168722203622262,1
9030,0,-1.40182366292664,4.63800349100225,0.0169844209449366,1
133,0,0.985668558616976,4.14888803941427,0.0170742068439722,1
9427,1,-0.448287670855711,4.48837304235391,0.0171188766442873,1
9414,0,0.176985545982108,7.08842034953488,0.0171236810274422,1
12417,0,0.0788082749435348,0.425288088935278,0.0171924466143227,1
10833,0,-0.202622550871454,1.31065172604091,0.0172199437598609,1
14741,0,1.08387178893936,4.32304380409024,0.0172504191477729,1
9423,0,1.57581123740067,0.589767353993653,0.0174147862708196,1
12589,0,-0.117712554190573,2.23820989656588,0.0174268213379137,1
523,0,0.250442992586546,2.44483735635116,0.0175077550239858,1
10743,0,1.18258100125238,2.40291770322794,0.0175293458757928,1
14420,0,0.617300554382712,5.03407380096511,0.0176351734720755,1
13080,0,0.606362470774971,1.87050830802937,0.01774381665099,1
13865,1,-0.74871772371951,1.34621177805527,0.0177510858823856,1
10223,0,-1.35950624365123,1.44492990944907,0.0180252683348954,1
9144,0,0.941757930907646,1.10489473860763,0.0180873984936625,1
4147,1,-0.438778744505114,2.74123327474891,0.0182706240524538,0
10216,0,1.27067144181823,2.79108309359439,0.0187282349561574,1
2249,0,-0.788391051264359,6.04272298742678,0.018928274512291,1
14031,0,-0.042175219479021,3.12298034787683,0.0189900216646492,1
3681,0,0.466536953353045,1.45076358549107,0.0194562948308885,1
11505,0,0.908582732426957,5.51810111564736,0.019607401964458,1
12925,1,-1.81081222251047,2.11516992514815,0.0196179822898489,1
10271,0,-0.399238937875125,0.616350982987762,0.0197835228589679,1
13845,1,-1.89629611046593,1.63797696521376,0.0204384343840182,0
13491,0,-2.76044545074556,3.37590835521117,0.0204800692989212,1
3970,0,-1.83292430284103,4.74991462550547,0.0205194253138128,1
13088,0,0.134948284463395,1.67545368085062,0.0206859796015913,1
14086,0,1.41081992387514,4.87321219733186,0.0208001846913248,1
11701,0,-1.14817644800062,11.4355836550824,0.0210173327165345,1
10705,0,2.57842487306507,5.39734837434204,0.0213199090817824,1
13607,0,0.652812707297009,7.21436947012683,0.021559264012991,1
491,0,-1.2740395736108,0.372599897116604,0.0216358536854386,1
14820,0,-0.477926010356832,5.17822942644193,0.0217849328815707,1
8069,0,0.517249312017792,3.72979032121416,0.0220527639612556,1
10378,0,0.258782324772496,5.99028785798351,0.0226018605753779,1
14885,0,-0.742698749445146,0.733186163970047,0.0226791710592806,1
9588,0,-1.30330998076027,13.4377507930182,0.0227027921937406,1
7161,0,-1.67956287768295,6.67562745022261,0.0227176957989855,1
231,0,-0.142065774259237,1.98650491038633,0.0228860103228212,1
7506,0,-0.230254059967791,1.58579933619836,0.0229629408568144,1
13003,0,0.638614026955431,0.912749614622405,0.0231083899012042,1
12389,0,-0.0485673631583495,0.899105499095544,0.0236007660598674,1
14430,0,1.94521881251996,3.77970807441221,0.0236781137064099,1
12223,0,-0.267678654616252,8.57805540586726,0.0238756003372311,1
1707,0,-0.419322179004067,3.63245864919391,0.0238886661827564,1
11020,0,-0.306920206804722,3.7314666087717,0.0239727013589193,1
11558,0,-1.37640499265433,3.10338375400565,0.0240257564776888,1
13514,0,0.171324170103244,1.82657773715056,0.0240992832308014,1
13930,0,-1.07708836682455,7.31909449961874,0.0241007272719445,1
12865,0,-1.44206405568023,1.82501329981967,0.0241266473506888,1
14437,0,-0.256907094718658,15.0576288426687,0.0243822503834963,1
13706,1,-0.289449896961696,5.07861269757387,0.0244663717846076,1
7300,0,-1.3711467758143,8.52544140572393,0.0246058777939758,1
3524,1,1.57489679750773,2.75965607727588,0.0246413142017089,0
14627,0,0.494805456649545,6.45942596229702,0.024819076319943,1
13854,0,-1.38541660234454,3.79190037990411,0.0248565907693572,1
14483,0,-0.589508915545567,0.696572910347819,0.0257578799501061,1
12572,0,-0.0881135496130956,10.002476450946,0.0260502295568585,1
2964,0,0.847241683475562,0.540858631915971,0.0260978149496706,1
12024,0,0.366594508257011,2.31964643708644,0.0261147373045484,1
11931,1,-0.363135621693545,6.91004669868893,0.0263879792202786,1
11776,0,1.08650017141825,2.5827645596525,0.0266815444836364,1
14581,0,-1.25861412812036,3.6195153199714,0.026757987216115,1
12212,1,1.35511001937945,4.49532659789367,0.0270014659812053,1
13305,0,-0.775255715908495,5.66286378029064,0.0270119415070265,1
10567,0,-0.888180052154423,15.4249844380039,0.0272569619119167,1
11127,0,-1.21828646303096,5.28009594933561,0.0274369616413239,1
14735,0,0.444795990451677,4.12791589454374,0.0276591735431428,1
1347,0,1.20107723049615,2.871654375587,0.0281481799902394,1
14641,0,-2.08202428682621,1.74389320517283,0.0282286926985746,1
11924,0,-1.0139290556636,0.805553821940751,0.0282614103828867,1
11081,0,0.35763816841883,2.58145384721934,0.0284000567626208,1
1631,0,0.328366152339645,6.42139394711279,0.0284673331071412,1
11486,1,0.692523315046167,2.68318943651297,0.0286542655279239,1
199,0,-1.86217701355033,10.3534005855649,0.0287366854026914,1
14883,0,-0.471174988015167,7.21085672903217,0.02880845485596,1
6786,0,1.39365111378538,1.0935240913638,0.0290674204006791,1
2365,1,0.161182040158937,1.79858560390027,0.0291904082572553,0
9998,0,1.44996793481525,0.880611374388705,0.0293865644216863,1
13644,0,-0.788935224950565,2.31471033663051,0.0297563929078782,1
14844,0,-0.964424273390257,1.2220877436451,0.0299965376034379,1
14632,0,0.334679162340965,2.15731126548435,0.0300098814068962,1
14092,0,-0.0343794620484487,1.21834330128156,0.0301232766360044,1
12769,0,1.86346041019828,1.56147574951002,0.0303319792139583,1
3119,0,1.57666707806333,3.87261725693363,0.0303730927407742,1
2876,0,-0.867153169260704,4.00618616496823,0.0303981005251761,1
9826,0,0.679244281835696,1.77273221120963,0.0306715256480685,1
10584,0,1.86353465875117,4.48619782054189,0.0308316774746022,1
14848,0,1.27685155923283,2.09931171123198,0.0309032305780952,1
2264,0,-0.0505948460479639,2.146957495957,0.0311191533788182,1
11126,0,-1.17188412624881,0.667124792691632,0.0314050653998272,1
13208,1,-1.01356985009554,1.87224315160403,0.0318984565379492,1
12248,0,-1.19956678572868,4.28726034962619,0.0321222599595785,1
622,0,-0.177451450589737,1.74332320287142,0.0322229722514749,1
12558,0,0.765537420443913,4.11410633553742,0.0323562901467085,1
13542,0,-0.32892066301322,2.58624300984589,0.0324454066367792,1
10248,0,0.64216846703388,3.20191613745605,0.0324915870160157,1
1756,0,-0.0184455041512482,1.15429389125679,0.0329626048915088,1
13663,0,0.541545306175717,2.32866755591761,0.0333843333646655,1
13118,0,-0.275503482072763,8.54104347969476,0.0336113380257418,1
12434,0,0.213282877227598,8.14582974918959,0.0337085844948888,1
627,0,-2.76956315024268,6.20934964420224,0.0339386104606092,1
1739,0,0.315379843303404,9.38177526998908,0.0342416685106104,1
13965,0,-0.192136764221813,4.76952384638388,0.0344085064716637,1
1078,0,1.31906811332553,2.04125993900318,0.0349297258071601,1
270,0,0.68422750891525,4.01195771340169,0.0350036176820773,1
13738,0,-0.705103103448115,4.11139715372047,0.0351957529265848,1
685,1,-0.318002429128952,2.67436133035698,0.035497741458409,1
14569,0,-0.481611225289969,3.43257216455791,0.0355525845661759,1
12946,1,0.4316667879954,1.78883662835323,0.0356531480148552,1
13358,0,0.121448466048505,0.952521294089475,0.0359021983523336,1
1052,1,0.287177731357057,12.6890522459827,0.0360162360394406,1
3844,0,-1.55689964371074,6.12726691299481,0.0360225629992783,1
1177,1,1.69783339822091,8.03758001794249,0.0362547401979576,1
9022,0,0.318992976549781,2.51429730762658,0.036753560998477,1
14582,0,-0.678928606684775,4.16796856898545,0.0373225231623216,1
12704,0,0.522135318180307,2.0280002120144,0.0373849918444951,1
13807,0,0.875423319374492,5.86594902596999,0.0377022949658087,1
14854,0,-1.60063755916694,8.49485205156628,0.0377323550808914,1
10553,0,2.62644437039731,4.1108623053267,0.0383311482146382,1
14410,0,1.16573704397661,3.62872290311906,0.0386101135518402,1
12878,0,0.254289707360841,2.27461098451179,0.0388966420044502,1
1442,0,1.28872991521969,1.71888379307541,0.0389399412072867,1
13017,0,-0.351334503776296,2.57419079685096,0.039038207485444,1
895,0,-0.116132310635412,3.22177162894313,0.0390657075075287,1
2528,0,0.452635025227132,1.35903841858217,0.0391257898882031,1
7365,0,0.983390875691161,8.06571664489101,0.0393116846680641,1
14160,0,0.841456239807693,2.82302888094276,0.0396775012971001,1
589,0,-0.225462875270632,3.28815641559264,0.0400111274793744,1
268,0,0.993359915998966,3.19319197315314,0.0400212789333977,1
13529,1,-0.952752441764252,2.07315779011984,0.0402642388103737,1
584,0,0.878364387374503,2.33470982416717,0.0402683091092334,1
12045,0,-1.81393736526263,1.42753380817185,0.0405422343535941,1
11434,0,0.100031248977835,1.8364288682832,0.0405456672888249,1
10654,0,1.85161925073969,2.53639219503291,0.0406394034078331,1
14349,0,-0.457629306379827,1.73843709747325,0.0408208249136806,1
10928,0,-0.860294895874205,5.25219586566732,0.040840822737664,1
1713,0,-1.64169681736935,2.4946153416215,0.0411357526900247,1
288,0,-0.535374078341567,1.89117875217193,0.0411566705683703,1
14459,0,0.861623376666569,6.38303019698782,0.0411642142571509,1
10514,0,1.05001514984168,5.82437721545039,0.0412088274262744,1
1230,0,0.117853304846338,0.856855235235393,0.0412319239694625,1
13730,0,1.05670598693806,4.07926210801567,0.0413096420984304,1
12039,0,0.327338537799354,2.49121173902685,0.041445978955733,1
6138,0,0.916833993740257,3.03120247408936,0.0417247880250216,1
14611,0,0.0262719930942539,1.30422562522508,0.0418799240802019,1
10396,0,-1.88108096246872,2.35511769059988,0.0418884707614779,1
9415,0,-0.550826292831633,5.58573581946521,0.0420136324828491,1
1392,0,-0.777937937165933,4.57958632051478,0.0422801650362178,1
2526,0,-1.13349662920184,3.36994453498259,0.0423632934689522,1
11943,0,-1.03476765617503,4.01850915296544,0.0428892555646598,1
12696,0,2.61252868670977,1.38793264096745,0.0429334752017067,1
8606,0,-1.18581229452578,2.80730825891877,0.0431651845574379,1
13499,0,-1.27234579352175,5.66680377145293,0.0431837814135684,1
11553,0,-0.950479277542432,0.402603294776425,0.0434105380671763,1
12355,0,-0.220994702405369,3.27527691146967,0.0434654745820991,1
13272,1,2.28639083741204,3.30304346843552,0.0434687930262751,1
7206,0,2.54109966619682,2.36652157224188,0.043838971760124,1
2297,0,-0.774159463961359,13.579270035175,0.0439770540192147,1
13380,0,-1.10702819306223,0.509985272800396,0.0441613260449635,1
12447,0,-0.910867432427219,2.95215431432712,0.0447520818561316,1
12669,1,1.02827874323915,5.1812169611312,0.044810858865579,1
260,1,0.0164937436602871,2.31824621143993,0.0450083706527948,1
2464,0,-0.364638592644183,1.13763182476513,0.045089485442983,1
14833,0,-0.561563630528474,1.21933218735509,0.0452634193433098,1
2277,0,-1.97763451325477,4.65680944374232,0.0453552035614848,1
10170,0,-1.71023788376683,8.21787680325018,0.0453925139454005,1
13752,0,0.0757119719635556,1.33991548118963,0.0455766790396121,1
12416,0,1.33079141048715,8.12060870958066,0.0456279251968589,1
14538,0,-1.09469617620268,3.38030222087533,0.0457445081415455,1
10461,0,1.0517524505411,5.51776180332462,0.0459912060759962,1
11475,0,1.14458365058277,4.28108898746257,0.0460103202744234,1
11449,1,-0.376818732501132,5.23261648484611,0.0460261129774153,1
11795,0,-1.09696077113505,5.11493897904692,0.0460954100509933,1
14235,0,0.740272060786321,7.23139179728591,0.046200264012441,1
10375,0,-0.429792733021927,1.72503540423069,0.0463011162355542,1
10152,0,-1.47865238799349,4.53433162134801,0.0463533354923129,1
11253,0,0.769605694594469,2.59100351109175,0.0463826108413438,1
1304,0,0.101234154518259,2.38848125978031,0.0464173860382289,1
11812,0,1.24829096230945,3.7720999149351,0.046469902007034,1
691,0,0.827133480327165,6.52972844159556,0.0469369723683711,1
10225,0,0.537346817504541,0.891207391016085,0.0473022721707821,1
11847,0,0.209509535951838,2.2740520782931,0.0478038623474747,1
12578,0,1.30106200219259,2.46886399501197,0.0480546484574588,1
8086,0,-1.00291415642199,0.737117597300566,0.0480905529111624,1
9324,0,-0.79271775042657,1.85924567143589,0.0482617836881076,1
12945,1,-0.911037541500301,5.18052577166451,0.0483755581952894,1
2734,0,0.745607636822478,5.13239327454034,0.0484957124755477,1
14929,0,0.543826851302118,9.71792097363091,0.0485613160069895,1
1355,0,1.87750189453012,1.3042698229907,0.049309010163271,1
10886,0,-0.460186019713356,2.25116467069281,0.0494028418242553,1
1481,0,0.118524978136551,2.83617628829865,0.0498213880168012,1
11910,0,-1.38499812466578,1.86051494241243,0.0500848823382209,1
10269,0,0.0768062349433346,6.31243195124242,0.0501862247474492,1
14442,0,-1.51160606368093,1.31939846530606,0.0503750287462026,1
3592,0,2.96916979136786,4.72726806546932,0.0505370864896067,1
13484,0,-0.372978058516151,6.74087392858826,0.0506451850136121,1
14037,0,-0.0719215365054971,3.23563078369933,0.0506677591230687,1
13335,0,-0.527897444820959,6.28612993655336,0.0509252165407992,1
4364,0,0.307814934716422,3.64981540622549,0.0510331615805626,1
2942,1,-0.906369036462862,3.45858626478766,0.0511609204113483,1
11925,0,-1.50937555069532,4.4976175726769,0.0511987754212256,1
12522,1,-0.300349091484667,3.76279637444341,0.0515374665458997,1
430,1,0.829020701292461,4.75055013907809,0.0515520932776592,1
12989,0,1.15482971198033,1.64262120884277,0.0515836948971036,1
11208,0,0.784965310098653,2.84019182573652,0.0515918852761388,1
7893,0,-1.29122444260433,3.21512715539714,0.0516025419346988,1
11875,0,0.03884151672329,3.2880394685801,0.0517706188838929,1
1301,0,0.182328879523997,4.16931550218802,0.0519544776761904,1
14564,0,-1.38511051002693,12.6766245077651,0.0519678685814142,1
242,0,0.0524497555834221,4.89349011974192,0.0521370475180447,1
8303,0,-0.489532131628709,2.64335462022072,0.0521833077073097,1
14194,0,-0.442025473795317,10.1756887441681,0.0525261942261186,1
10957,0,0.59013394744176,1.54085301801923,0.053419376257807,1
11769,0,-1.38806219205807,4.58332860510297,0.0534396800988664,1
14556,0,0.968863081602513,4.16683888471854,0.0535228149965405,1
1269,0,-0.443109204802581,6.82146579699376,0.0537545527357078,1
8945,0,-0.0758359438902247,4.22027673293011,0.0541002346853284,1
1834,0,1.05833708323126,2.27413516285396,0.0543207844602712,1
13301,0,-0.537837996493456,3.31168012054594,0.0547419356492658,1
6975,0,0.048009612137307,3.93682682931221,0.0547485299317815,1
525,0,-2.59706128570725,6.92785152279211,0.054857258681771,1
13281,0,0.561310695003365,0.73506371326156,0.0550392143324845,1
9054,0,0.418426274231914,4.0530103652949,0.0552648730808869,1
12178,1,0.0500779055477018,2.27594410072024,0.0554381000498931,1
11771,0,0.464792813374656,5.65640600515456,0.055809016727532,1
12911,1,-0.184652018210926,3.78395693364549,0.0558129899334805,1
12495,0,0.887902638322402,8.00837275381412,0.0559328051957493,1
367,0,-1.16198727371841,0.454169585073665,0.0559346274039936,1
925,0,2.59999089645785,2.5985706661568,0.0559374415315688,1
10163,0,-1.87873316086348,3.6113251311152,0.0561581472866237,1
892,0,0.30366537337044,2.8000806199093,0.0562960593961179,1
9418,0,0.757522836607793,5.34060371623546,0.0563244624793322,1
14164,0,-0.465360092654127,2.32004452790436,0.0564876881021437,1
13341,0,-0.0921114498088937,6.87548597333499,0.0566824551464783,1
11006,1,1.66585840354837,1.26798910319295,0.0568616320379078,1
13083,0,1.42737307737155,0.966006494539038,0.0573842405962447,1
14723,1,0.0251185151362079,1.27602565363955,0.0577688263729215,1
9487,0,0.117538036815371,5.04946188089103,0.0577886193059385,1
12524,0,0.148183797909257,1.28713345057732,0.0578022891034683,1
7443,0,0.604349991865895,4.25298850868592,0.057910554269552,1
9525,0,0.0716194621348753,4.11824366482442,0.0579661541343363,1
14148,0,0.779132564875092,4.95065265792647,0.0579752523917705,1
11729,0,0.295374097034478,4.57394344883716,0.0581096089445055,1
14666,0,-1.34862775404359,6.69587848435736,0.0582469819076148,1
10451,0,0.600956139840401,0.739764837904608,0.0582712146466735,1
2834,0,-0.656937129674996,0.096648009597745,0.0585554223507643,1
273,0,-0.341271351260154,7.13569393805926,0.058668551966548,1
10758,0,-0.97452041088219,5.67376016755672,0.0587691161286086,0
1097,0,1.77932450500441,5.84300426057008,0.0588716442460685,1
13519,0,0.76606374018913,4.55037136970472,0.0590555468160245,1
12758,0,-1.74426533975617,5.77414958015,0.0596346978754196,1
1623,1,0.60948056940105,3.45561581217813,0.0598123556209974,1
9094,0,0.808438139228268,2.39402854355392,0.0598557299235836,1
10455,0,-0.817464001043356,4.28640788886059,0.0600164000157067,1
8425,0,-1.49929844560559,2.25902517933407,0.0602234335355461,0
10165,0,-0.0895838961442213,3.23569605317356,0.0602475628256798,1
11873,0,1.14444893334167,9.99605818983593,0.0604173851509889,1
13298,0,-1.51780590665418,14.4501824186679,0.0606222812914186,1
2415,0,-0.0068870515545057,2.45850050097223,0.0608630296621928,1
932,0,0.207563175772116,5.02852788738433,0.0611328040249646,1
11956,0,-0.404570590233807,4.85520781295427,0.0612792500760406,1
3114,0,1.55311549228778,5.27392023083856,0.0615603500045836,1
318,0,0.800643086432336,2.01584473857205,0.061571067388205,1
14879,0,0.0858254700414636,4.91141627503013,0.0617178629618138,1
9443,0,0.0697898632371364,1.56162500949192,0.061931890361625,1
77,0,-0.485232992924476,3.57941320506708,0.0621305669804678,1
451,0,1.06748099147885,3.1613776126633,0.062320335016706,1
14034,0,-0.329057522930496,1.58804485018909,0.0623659178198027,1
157,0,-0.500951810228187,1.54209351113977,0.0628522184144285,1
12351,0,0.197793122414043,3.61093445983292,0.0629846924642507,1
14695,0,-2.23496508339807,4.83793239335657,0.0630364227108657,1
8192,0,0.662173420581319,5.37587276201493,0.0630749547854066,1
10509,0,-0.978767032488757,1.88763898666389,0.0633246106104448,1
2275,0,-0.453791985645686,1.02485007766726,0.0634325239807367,1
12933,0,-0.289053661644983,2.04894055483393,0.0634889944146077,1
12831,0,-1.09245158173135,6.29203561085867,0.0635167158519228,1
8802,1,-0.802783988008768,3.80613217066181,0.0638862326741219,1
10588,0,1.35707848325172,2.55759717688516,0.0639454536139965,1
1139,0,-0.230735006995374,5.23471859434744,0.0641351781328269,1
3302,0,0.228777286452475,2.40392566728637,0.0642033166737053,1
14338,0,1.59221939124744,5.25504402075681,0.0643643864896148,1
11022,0,0.0868815406845796,1.51605208351302,0.0644362698295592,1
1255,0,0.831495702423634,4.61035616355309,0.0644973362796009,1
6185,0,-1.65443140910732,9.46433004872119,0.0645621027797461,1
12484,1,1.53538288928858,3.82272678546308,0.0646214723930559,1
1350,0,-0.278732159068315,0.454090549496414,0.0647023506462574,1
9601,0,0.825442335720192,0.567582660696052,0.064907981432043,1
13710,0,1.74137911642093,2.88732215797947,0.0649574091140595,1
9917,0,-0.43838591259884,3.76805569897992,0.0649772549513727,1
13044,0,-0.925624399104426,6.03706880768282,0.0649938923334044,1
14019,0,1.72754042445835,2.77821515506059,0.0651422706432641,1
14450,0,2.18467303127017,4.19174645733796,0.0653792103607387,1
13351,0,-1.52948823187328,1.39838584517346,0.0654172444612616,1
11038,1,-0.240310502537013,0.516761965913345,0.0656081632172876,1
13078,0,-0.246432666673156,5.2311124140055,0.0656189272801081,1
76,0,0.506576664823908,1.47443195920668,0.0657106949947774,1
10003,0,-0.0878819377618368,14.8107823520293,0.0658230033606722,1
7585,0,-0.652123549797028,0.384517797558114,0.065892597194761,1
1736,0,-0.732889326853319,5.56466503250129,0.0659549579722807,1
12475,0,-0.968326131428604,5.42216797178921,0.0660296933007138,1
11885,0,0.328940275417437,4.29165463168922,0.0662579437873016,1
990,0,-0.91254742730453,1.9447563713169,0.0663565942086279,1
11722,0,0.0572948140398293,15.9638954407882,0.0664538647603363,1
9150,0,-0.376772925685911,5.83181284526003,0.0665770570049062,1
7618,0,-1.24512336253192,1.53613928011437,0.0668449787920679,1
9857,0,-0.0780366864426033,5.20155320439784,0.0672062064406427,1
9412,1,-1.38750257016665,6.11127750172335,0.0673443063761876,1
8595,0,1.40550012736923,2.13259394680982,0.0674143145324197,1
1275,0,1.10121030135074,0.677244805488511,0.0674614745599581,1
9490,0,1.07771111973237,11.3194041646373,0.0678407126737089,1
13323,0,-1.29055391217973,5.11789733378386,0.068038621555186,1
11299,0,-0.0580768954690677,3.05842978342609,0.0680579904777308,1
14002,0,-0.496913566893522,2.48506118537758,0.0684956496360098,1
14908,0,-0.758523751207174,2.84102614546498,0.068675161106512,1
