x1,x2,x3,x4,OT,ind
24,0,0.49918253,2.471731429,0.059070776,1
483,0,-1.308720465,2.927738915,0.061577457,1
1102,0,2.482972479,1.610397426,0.06269492,1
1120,0,-0.517150366,1.432029585,0.063072412,1
1200,0,-0.614417884,2.702269719,0.064110051,1
1157,0,-0.369371929,4.375986116,0.065992465,1
1335,1,1.466562219,4.666648199,0.066957659,1
1137,0,0.591504596,12.59994127,0.068619929,1
1403,1,0.647449074,1.89824118,0.069939585,1
1327,0,0.048573521,2.071303827,0.070732615,1
1419,0,0.345805048,4.82059288,0.07125826,1
930,0,-0.949704766,2.509897291,0.071945042,1
1380,0,0.167385357,2.558742551,0.073550595,1
1088,0,0.911522383,3.144472199,0.074191625,1
1152,0,0.060564936,4.685937886,0.074422321,1
1466,0,-0.377843058,1.348681278,0.07601423,1
1190,0,-0.296380297,3.490155607,0.077646399,1
26,0,-0.120512448,0.880546002,0.077727925,1
844,1,-0.466903957,2.208905649,0.078105658,1
1426,0,-0.188672378,3.113452047,0.079873834,1
1029,0,0.415320496,3.03623503,0.081986619,1
241,0,2.115117439,5.061191175,0.083456198,1
1207,0,-0.76677892,2.443188742,0.084241233,1
1039,0,0.109670572,4.404757312,0.087241523,1
291,0,-0.09676476,5.268700076,0.08821048,1
715,0,-1.361384131,1.308719423,0.089854997,1
822,0,-0.005781355,5.03075365,0.090230108,1
1003,0,-0.736753952,5.204758736,0.090770646,1
1311,0,0.908178499,7.598321187,0.091255091,1
137,0,-1.603193752,3.138971079,0.098200795,1
1259,0,0.602147432,0.807916763,0.099079901,1
15,0,-0.794918263,0.23092664,0.100116386,1
209,0,0.252300062,6.542034931,0.100719269,1
169,1,-2.005544012,6.518843882,0.103061774,1
1364,0,0.028540788,6.411873206,0.10444699,1
189,0,1.041216022,2.859802208,0.104697212,1
109,0,0.807747616,3.633797511,0.105365236,1
1168,0,-0.331490463,2.419038917,0.106982617,1
78,0,1.09796004,4.801903769,0.113192969,1
1266,0,-0.079549802,2.74181741,0.115356926,1
1014,0,-1.028867192,4.604742304,0.11559861,1
839,0,0.476947008,3.980906961,0.116892828,1
163,0,-0.717954177,8.417818883,0.118393194,1
984,0,-1.236298226,1.859055293,0.119025192,1
817,0,-1.669065804,1.708579829,0.121698906,1
997,0,-1.027316935,4.624999701,0.124406397,1
1119,0,-0.19243859,2.104116616,0.125547279,1
1483,0,1.817839993,1.315824261,0.127045939,1
1077,0,-0.877049568,4.08491,0.12793579,1
1382,0,-0.518237189,4.29407298,0.13003983,1
989,0,1.863622253,0.96497586,0.130551297,1
975,0,-2.5348347,5.166320758,0.130567166,1
1411,0,0.333299812,5.532988391,0.132712995,1
1306,0,-0.765310102,5.653252816,0.133282393,1
1251,0,1.623004014,4.864488652,0.133288872,1
1002,0,1.626639538,3.133784959,0.133466462,1
1032,0,0.481927154,3.40814894,0.13790188,1
1171,0,2.516446767,5.178724125,0.14066722,1
862,0,-0.041768718,8.698410909,0.140858325,1
350,0,1.498910469,2.870975894,0.144994619,1
1055,0,1.548639034,0.99459422,0.147272948,1
1206,0,-0.358070686,9.703685207,0.150101505,1
1143,0,-0.933550577,3.6137147,0.15041665,1
1312,0,0.129262273,1.65151223,0.150453452,1
278,0,-1.176269348,2.309082623,0.151090412,1
1468,0,-0.924778708,3.778820409,0.156571379,1
1292,0,0.081047292,6.695296414,0.158155744,1
193,0,0.033131838,4.240287243,0.159661743,1
277,0,1.554726917,5.212736075,0.161584619,1
786,0,1.079693333,11.90620862,0.162785135,1
1232,1,-0.34412366,6.413272079,0.16362149,1
1469,0,-1.808034092,5.18429134,0.165202816,1
286,0,-0.662490101,5.264697694,0.166388221,1
1396,0,0.441255855,9.577132798,0.166398218,1
1068,0,1.012404103,1.33161753,0.169111742,1
797,0,-0.920498185,5.391588101,0.170593227,1
1156,0,-0.389007918,5.395705748,0.170953075,1
1093,0,-0.194176568,0.950485584,0.171351104,1
152,1,-0.004257196,1.441299337,0.177680491,1
1442,0,-0.097799469,3.112140738,0.17908995,1
48,0,2.093171953,0.659491794,0.17949739,1
1315,0,1.531200582,4.462026322,0.180393283,1
101,0,-2.170014499,0.863083095,0.1805457,1
1250,0,0.580543675,4.348079785,0.18973696,1
1107,0,0.171024618,4.712269136,0.189754119,1
1139,0,1.53327946,4.524966194,0.190015438,1
724,0,0.276832871,14.69907146,0.192910962,1
284,0,-0.939675132,1.407624255,0.194298501,1
1122,0,0.544124778,3.635549609,0.19745497,1
41,0,-0.519694348,4.446276362,0.198408359,1
999,0,0.020786536,4.298284603,0.198607115,1
184,0,-0.976401581,2.175037503,0.202458935,1
1037,0,0.248921335,0.927554689,0.204760222,1
484,0,1.777275215,3.780726054,0.205301638,1
1031,0,0.498507997,11.26687026,0.206355758,1
36,0,-0.634356797,5.004293303,0.206872351,1
668,0,-0.816556437,3.270379757,0.207066583,1
33,0,-0.753680574,2.971267942,0.211851901,1
161,0,-0.874253258,2.799509154,0.216685869,1
1320,0,0.527374096,2.269137234,0.217329141,1
1151,0,-0.139976573,5.322621949,0.223613529,1
1486,0,0.829643449,3.493727828,0.223662974,1
1253,1,-1.379462579,5.509207226,0.224166447,1
1449,0,0.121574384,1.282682979,0.224314869,1
1303,0,-0.125137008,4.309576672,0.228104918,1
1146,0,-0.679397676,5.9123974,0.230045293,1
91,0,-0.921659333,4.52846507,0.230957003,1
298,0,0.360091832,2.056492214,0.233306915,1
55,0,-0.519394127,4.037944051,0.234190682,1
248,0,0.213676386,0.955800755,0.238458723,1
1434,0,-0.936358628,1.366396136,0.240281938,1
826,0,0.991462505,3.640233927,0.241358054,1
463,0,0.693772005,6.983206546,0.243600574,1
32,0,1.141531734,1.396922239,0.246480815,1
1242,0,0.184606793,1.942118232,0.247136915,1
1362,0,-0.493767082,4.571270555,0.247688465,1
1388,0,0.521627942,3.486815394,0.249937136,1
1417,0,0.39127288,2.787015771,0.255491416,1
1165,1,0.12316002,5.025523099,0.255635583,1
168,0,0.533342667,2.546977273,0.257305941,1
30,0,0.841371073,2.717093311,0.259180638,1
1028,0,-1.034873251,1.419646272,0.262991403,1
82,1,-0.790203352,3.917728856,0.266988262,1
1038,0,-0.87066554,2.83922367,0.267291787,1
794,0,-1.10101826,0.857824241,0.268686053,1
186,0,1.475559033,4.424772832,0.275022797,1
892,0,-0.351997284,2.289362076,0.275704599,1
1101,0,-0.514879097,2.49882997,0.276158041,1
1340,0,-2.104158564,6.067288629,0.276170491,1
1282,0,1.044510408,3.910532473,0.277311951,1
1452,0,-1.797456254,0.614407463,0.277945312,1
1174,1,-0.598557478,2.831576606,0.280736798,1
38,0,-0.464765787,6.846636767,0.284135464,1
1400,0,0.63238592,1.925462125,0.289049736,1
1492,0,0.657731483,0.705896171,0.294966925,1
153,0,-0.240493697,1.15698488,0.296324403,1
1365,0,0.465635531,3.952915333,0.296565588,1
853,0,1.147942839,3.563056695,0.300899882,1
165,0,-1.111363767,1.00987121,0.301218491,1
1265,0,-0.204142926,3.810363337,0.306551175,1
85,0,0.527715774,7.909978773,0.306979595,1
856,0,-1.750809142,0.528696276,0.307003864,1
783,0,0.768660193,1.995032213,0.308428777,1
1359,0,0.125355893,2.02940445,0.311504316,1
1016,0,-1.064928713,2.878793635,0.313045463,1
1459,0,-0.864451682,3.108532377,0.317456525,1
1420,1,-1.503193556,4.620943139,0.319231434,1
14,0,0.796702024,0.165012839,0.324041787,1
1351,0,1.73735806,5.565701286,0.326107861,1
122,0,-1.714942556,1.444168661,0.327832593,1
1005,0,-0.645943486,7.442890825,0.329555649,1
1199,0,-0.476608918,3.680405269,0.330874389,1
1298,0,-0.193963086,4.588388592,0.334621454,1
1325,1,0.44625032,9.689788423,0.340345784,1
1213,0,0.630587346,0.595035599,0.344669832,1
581,1,1.262422179,2.163686324,0.350417085,1
890,0,0.719457,1.580654451,0.352455282,1
192,0,-0.747379621,1.946893603,0.352721012,1
990,0,1.549813578,4.920494211,0.358013342,1
447,0,0.892195508,2.999686292,0.359380455,1
1126,0,-0.13891141,5.662995182,0.366381149,1
1427,0,1.58904741,4.823773784,0.369124834,1
1357,0,0.664550612,3.634189424,0.375253784,1
1239,0,-1.423271868,1.516200681,0.377896991,1
1381,0,0.443183591,4.198561191,0.379271132,1
1289,0,-2.170694717,6.78912211,0.381838496,1
1286,0,-0.34402858,2.590184451,0.382767262,1
130,1,0.206069437,4.965749698,0.395484536,1
1268,0,1.636548379,2.19227414,0.396551958,1
1489,0,-0.786110286,0.960513477,0.397114439,1
1219,0,1.423833759,7.698194288,0.398980141,1
50,0,-2.060830361,0.869647468,0.400513834,1
218,0,-1.372100976,0.950940514,0.405639892,1
1201,0,0.348505087,2.212297307,0.405913824,1
907,1,-0.555761227,7.596233301,0.408360325,0
1203,0,-1.265531426,1.458081993,0.408986729,1
1371,1,-0.703368897,0.563515923,0.409636913,1
1450,0,0.838057463,1.411803749,0.409680973,1
953,1,-0.506204741,1.236340062,0.411621672,1
1138,0,-0.770357427,2.138202185,0.412625115,1
1274,0,1.736390991,7.078348437,0.414037279,1
1336,0,0.220195661,4.463203975,0.414147263,1
63,0,-0.933793653,3.559457266,0.418807849,1
1438,1,0.225161587,1.756205719,0.420271564,1
1407,1,-0.672736217,1.292931675,0.421021704,1
717,0,-0.313030191,2.928216276,0.421762732,1
98,1,-1.07864455,1.748271317,0.433866463,1
1348,0,1.479366013,0.553756065,0.435237624,1
755,1,-0.089047272,3.087848778,0.441829732,0
266,0,-2.314364123,3.426594783,0.442905593,1
1167,0,-1.022392876,0.914942747,0.444897336,1
1006,0,1.405878868,5.093362532,0.445067833,1
916,0,1.546392053,4.498154929,0.45114924,1
149,0,0.126058089,1.734639898,0.452874891,1
734,0,-0.211441364,3.722355177,0.456585167,1
902,0,1.078951939,3.656474322,0.456774789,1
1346,0,1.933819375,4.593485224,0.459687626,1
1275,0,1.043055491,1.833164857,0.462303535,1
9,0,1.433549557,1.950329088,0.46293402,1
115,0,-1.938434703,4.023428866,0.463015414,1
123,1,-1.064683163,7.783268118,0.465192372,1
1428,0,1.098194485,0.537426465,0.46935355,1
1379,0,0.356639329,1.160382093,0.469440974,1
61,1,1.151098006,1.402377599,0.473623369,1
1310,1,1.401161329,4.038954076,0.474203839,1
1409,0,-0.434128111,8.520872012,0.474886511,1
1465,0,-1.424563776,1.257330157,0.484148678,1
846,0,-0.450454884,2.78972576,0.484845731,1
851,0,0.625025468,4.18582883,0.487060239,0
1296,0,0.176293652,7.280379435,0.487897985,1
1493,0,1.049388794,0.093480929,0.489899625,1
1124,0,-0.089099123,3.093974383,0.492526152,1
1422,1,-0.290635071,3.2715679,0.494071187,1
995,0,1.658867912,8.641254575,0.502616718,1
687,0,0.240142494,5.121430722,0.507329023,1
1481,0,0.541295206,3.219111286,0.507699902,1
813,0,0.996909982,0.673767268,0.515463443,1
897,0,-0.363868561,2.693470585,0.517895309,1
1121,0,-0.797868198,2.816565644,0.517932345,1
23,1,-0.079490483,0.938770918,0.519159073,1
1445,0,-0.439172095,2.132245455,0.519749076,1
1367,1,0.054711096,1.327146222,0.52047555,1
185,0,0.973827316,2.390223227,0.523116707,1
1280,0,-0.80641858,2.392316924,0.523880878,1
1494,1,-1.294602755,1.663760518,0.524193807,1
71,0,0.68735926,3.477187021,0.524743653,1
1341,1,1.174860332,0.985927001,0.529458312,1
1369,0,0.664586972,5.060813015,0.531449393,1
837,0,-0.815722624,3.046745758,0.537985387,1
187,0,0.139734027,2.213036827,0.538107562,1
1231,0,0.819680323,6.343688671,0.547835136,1
1270,1,0.462386908,6.25035522,0.54923196,1
809,0,-0.813627604,7.019952145,0.55033686,1
1323,0,-2.135052854,5.151170003,0.552450958,1
1195,1,-1.365043756,2.468426607,0.552782886,1
108,0,0.499073478,2.601002705,0.557371113,1
807,0,-0.189112063,8.651811024,0.559597528,1
1457,0,1.576964528,5.956948315,0.567459555,1
1134,0,-0.110345433,9.510372209,0.568999137,1
1098,0,1.412996411,5.181861714,0.570003806,1
1373,0,1.301494474,4.70857218,0.572230187,1
195,1,-0.038152868,2.443028102,0.573170752,1
1033,0,1.077878713,11.59151568,0.57532277,1
1391,1,-0.453191864,3.956009441,0.576640878,1
1062,0,1.087892153,2.939061044,0.576794424,1
47,1,1.843431285,2.938169918,0.588009041,1
197,0,1.119276876,2.366573528,0.591984637,1
1372,0,0.001804686,3.481749156,0.59329208,1
896,0,1.016316742,2.306549006,0.595541015,1
1349,0,0.377871855,3.696008804,0.595961174,1
1078,1,-2.699117001,3.245926906,0.596133289,1
952,0,-0.237266447,3.146803097,0.596938958,1
947,0,-1.17140983,1.086939741,0.605529993,1
191,0,0.316705895,2.677218688,0.60691544,1
1482,0,0.466857336,6.520442781,0.607599943,1
229,0,-0.055644298,3.978171372,0.611660787,1
200,0,-0.992655294,2.836307864,0.612023963,1
94,0,-0.593315588,4.493533227,0.614707106,1
1377,0,-0.975070684,0.115895953,0.618356584,1
1011,0,-0.18739301,5.449397189,0.619312807,1
354,0,-0.364496596,2.774854057,0.623526888,1
915,0,-0.829263917,3.891438941,0.625449649,1
68,0,-1.082102393,5.986603719,0.642187161,1
1228,0,-0.134391316,8.011559653,0.647020061,1
173,0,1.263872725,2.757908044,0.652423336,1
1314,1,-0.164837568,4.962257342,0.652503336,1
58,0,-0.866486825,3.109226043,0.658432627,1
1066,0,0.464889667,7.764646503,0.664482184,1
1402,1,0.495391263,9.057528038,0.665236914,1
182,0,0.156955602,0.787025811,0.66833438,1
624,0,-0.325841942,4.812719548,0.672422376,1
118,0,0.138610287,2.444135937,0.673179117,1
1173,0,-1.569829378,5.482936259,0.677304518,1
1083,0,1.607465524,3.807070762,0.67946967,1
1049,0,0.259992966,4.320481699,0.679618868,1
1118,0,-1.100711292,0.453438063,0.680356383,1
765,0,0.308217109,2.830353829,0.681373212,1
198,0,1.795838973,4.82402108,0.681929895,1
121,0,-2.264965317,3.456309555,0.693331807,1
1047,0,1.122619062,4.298697507,0.693516864,0
1086,0,0.826112191,6.949248083,0.695314624,1
221,0,-0.836349995,9.95997404,0.700489083,1
1368,0,-0.208345164,4.645364468,0.701936903,1
1024,0,0.265961065,4.344414164,0.706097071,1
1243,0,0.226912034,2.401931142,0.706936528,1
1491,0,-0.739243173,3.380984749,0.711257605,1
341,0,-0.845155897,2.46983914,0.711341158,1
1241,1,-1.9686596,5.052958797,0.713107313,1
1130,0,0.917963523,9.056002421,0.716219948,1
978,0,-0.149251876,5.21331551,0.717093014,1
87,1,-0.583235597,6.508079683,0.71936415,1
6,0,-0.361167675,6.244996463,0.72173176,1
1073,1,0.787946777,4.217822956,0.723090256,1
1227,0,0.061272925,2.267033215,0.723870817,1
54,1,0.960177293,1.320152764,0.741975065,1
1354,0,0.920211897,7.212587738,0.742101899,1
403,1,0.679759834,7.058620464,0.747820317,0
1245,0,1.046047955,7.933170022,0.748125433,1
81,0,-0.235392727,4.760579154,0.748617298,1
267,0,0.660709277,1.239982483,0.749149683,1
1416,0,-0.137867956,6.918900869,0.751357031,1
43,0,0.866890419,0.73328816,0.758233923,1
1136,0,0.258168242,1.925884389,0.76096423,1
103,0,0.421918084,3.520366156,0.764395191,1
934,0,-0.694891117,1.535518769,0.764902838,1
936,0,0.990744438,0.904750299,0.768176248,1
520,0,0.031028549,1.336942222,0.771453542,1
1140,0,2.161759838,2.927699014,0.77245569,1
1091,0,0.690579266,4.10129141,0.773920335,1
1244,1,-2.522535755,1.973532456,0.776676,0
1247,0,0.168857928,4.918233569,0.78167788,1
1194,0,-2.254579042,2.046442071,0.785015144,1
831,0,-0.648904526,3.300037587,0.785481207,1
702,1,-1.603106897,5.218596281,0.785498996,1
960,0,1.201259237,5.822386587,0.7880871,1
1277,0,0.161198244,1.841034061,0.788814485,1
883,0,0.406389221,5.184826519,0.789017382,1
1295,0,0.122822946,2.639784996,0.78975105,1
913,0,0.430717132,1.487009803,0.792542112,1
119,0,1.724923809,2.09153714,0.799062121,1
1100,0,-1.976385779,5.758060152,0.800483289,1
1067,0,-0.545874172,4.502117576,0.806880506,1
1404,0,0.798043971,2.018182099,0.807231939,1
1339,0,1.054013016,1.339483476,0.811382079,1
39,0,0.822647709,2.67687477,0.816900517,1
1455,0,-1.299287829,3.416509656,0.822233689,1
1454,0,0.674848058,0.705189343,0.822676621,1
1141,0,-0.654551716,5.796145197,0.827229787,1
51,0,1.826133895,6.451905455,0.827245782,1
104,0,-1.126046595,5.389054055,0.828553031,1
69,0,0.813467035,12.6414428,0.828806405,1
1025,1,0.457039411,1.339850058,0.833870764,1
939,1,1.379667014,0.333081798,0.834576669,1
976,1,-0.679274556,2.312319734,0.835468758,1
705,0,0.488913202,11.58139284,0.83548783,1
1287,0,-0.238739399,1.442530137,0.836551891,1
804,0,1.271324881,9.199778623,0.837388183,1
29,0,0.727424841,1.578266832,0.844399336,1
1090,0,-0.320032334,3.266174525,0.848304957,1
761,0,-0.449184237,0.974705069,0.84856207,1
383,0,0.945873408,5.407545768,0.86285572,1
1495,0,-1.165142712,4.697964786,0.86790744,1
8,0,-0.77176554,5.781716088,0.871189593,1
25,0,1.047601896,6.932011083,0.873677742,1
1464,1,-0.80990504,1.598649698,0.876033263,0
320,0,0.724755091,10.4627736,0.878254357,1
1222,0,0.02765085,3.582576154,0.879434485,1
577,0,0.49521534,2.414489243,0.885911891,1
318,0,-0.173653785,0.824772321,0.8936187,1
829,0,0.82617129,1.908182713,0.905437113,1
315,0,0.174073595,2.747999921,0.906749482,1
73,1,0.488312372,1.570941511,0.90739499,1
1394,1,1.28440398,1.897221809,0.908977383,1
433,0,-0.122651929,2.310321168,0.914948303,1
1431,0,-0.291471172,1.056884867,0.915049176,1
1397,0,-0.286553703,3.175776498,0.917435008,1
1197,0,0.690319287,2.294000663,0.91805907,1
1225,0,0.276085296,0.940890532,0.919179864,1
1059,0,0.883706684,11.531833,0.920776368,1
1237,0,0.20421072,11.74263374,0.927758793,1
1448,0,0.121446308,1.194026635,0.928856069,1
1300,0,-0.941434204,2.855783445,0.932418771,1
801,0,0.047259108,1.978927675,0.939765625,1
52,0,-0.020103238,4.432161239,0.945005734,1
70,0,1.189763943,7.174377289,0.951822489,1
1358,1,2.130476142,5.846159305,0.953928357,1
105,0,-2.861136108,0.319199767,0.971144623,1
1456,1,0.513951202,4.53186138,0.975497852,1
46,1,-1.109228685,3.862991872,0.976403698,1
1056,1,-0.756793814,12.43934381,0.980902533,1
1441,0,0.043069701,5.924778295,0.981684349,1
1480,0,0.653170463,3.505886739,0.983452755,1
1220,0,0.978783534,3.722589371,0.98576312,1
908,0,-1.411181525,4.181376337,0.992686305,1
1147,1,-0.026365795,4.53883982,0.995020805,1
1334,0,-0.04490172,1.284671129,0.999518594,1
835,0,-0.889811743,1.025418183,1.00539245,1
1069,0,-0.519876524,2.419924646,1.007878047,1
1192,0,-0.899483415,1.784545825,1.009582745,1
1009,1,-0.489122706,8.767197582,1.009882218,1
1158,0,-1.187157771,1.052728125,1.022623215,1
1026,0,0.407660742,1.134286722,1.033287065,1
199,0,-0.632841776,5.592895333,1.039847984,1
682,0,1.073618905,5.771725036,1.046096492,1
879,0,-1.611555385,2.774946556,1.048533617,1
1082,0,1.009820109,2.187457859,1.064216163,1
1383,1,-1.248605214,2.084549274,1.068747583,1
1460,0,-0.376204224,5.587633361,1.06929662,1
136,0,-0.755791097,2.454366043,1.069489485,1
1350,1,-0.764111428,2.276981576,1.073064245,1
1318,1,-1.057466348,4.922324768,1.081015441,1
397,0,0.864889902,5.761678878,1.087849073,1
144,0,1.072871586,0.757005317,1.095314249,1
252,0,0.071883191,2.065905748,1.096247043,1
468,0,-0.574519101,5.112057076,1.096563526,1
57,1,-0.45586633,1.27529953,1.10106024,1
1290,0,-0.457748801,2.88847222,1.107014538,1
676,0,1.229854264,5.127153452,1.11348469,1
1189,0,-0.188649982,2.719909572,1.113800653,1
911,1,-0.005301977,1.633358061,1.117566416,0
1415,1,-1.026689043,4.097072582,1.119953312,1
1301,0,-0.560816808,8.294545563,1.122474114,1
795,0,0.341736861,6.06430578,1.137090079,1
324,0,-0.594470878,0.74614144,1.142532129,1
1408,0,-0.517676535,1.953137162,1.144254441,1
206,0,0.420997528,2.013726719,1.146741686,1
84,0,-0.04501761,3.725596276,1.15377792,1
1127,0,0.375949858,6.587623605,1.164258655,1
18,0,-0.477774522,3.143034162,1.164590985,1
271,0,1.947308915,0.554386482,1.166670904,1
1181,0,0.876076238,3.453650176,1.172262415,1
754,1,0.340171606,7.245260908,1.178975683,1
1236,0,-0.078752247,1.033153042,1.187400879,1
1279,0,-0.080829037,1.198183319,1.190716042,1
1267,0,0.735682868,1.61573545,1.197782336,1
727,0,-0.986624637,9.039003432,1.198529364,1
455,0,0.636842956,7.221741121,1.200283892,1
673,0,0.1722896,10.91553952,1.205796287,1
1437,1,-0.161784673,3.543011331,1.210409288,1
1269,1,-2.114943846,1.338874407,1.220705019,1
1112,0,0.424508519,5.290807708,1.226194486,1
1144,0,0.862962382,11.28160075,1.226864319,1
1123,0,-0.518313798,2.015698556,1.230274461,1
893,1,0.859856289,1.499385336,1.231982578,1
621,0,1.241438738,2.02720529,1.232224964,1
787,0,-0.974602599,5.028612036,1.234139169,1
733,0,0.077952867,0.604751267,1.247544719,1
40,1,0.925942527,1.931827451,1.255503101,1
1297,1,-1.076443253,1.612046811,1.256741468,1
625,0,0.656380321,1.748482267,1.25815235,1
1304,1,-1.130035916,1.045168941,1.260969356,1
250,0,0.219287341,6.484632586,1.271108574,1
129,0,-0.524407534,2.05098084,1.279328228,1
1162,0,-0.214468716,3.839918005,1.286301361,1
659,1,2.013634871,2.165020061,1.304026481,0
494,0,-0.575160047,7.052636799,1.309244642,1
1061,0,-0.533311389,4.334628764,1.320097596,1
1095,0,-0.763183698,0.61152655,1.331361913,1
1034,1,-1.367988542,4.905649525,1.335727251,1
1054,0,-0.051318581,12.41639928,1.339309248,1
59,1,-0.593108477,1.100933218,1.340442072,1
894,0,0.617473922,7.298649557,1.34250539,1
942,0,0.519079806,1.546289942,1.343199268,1
790,1,1.344488932,0.092536267,1.35904958,1
1187,0,-1.120178989,5.293512838,1.360613924,1
955,1,-0.906400021,3.403994567,1.363073697,1
1376,1,1.559162418,4.91245844,1.370594115,1
1458,0,0.098344577,4.271368728,1.371961678,1
372,0,-0.896907715,0.830971103,1.377741182,1
225,0,1.188762718,17.50909852,1.37876445,1
881,0,0.308827498,3.53036771,1.383722665,1
1176,0,-0.452341551,4.578891505,1.395390488,1
1485,1,0.277953704,11.48734918,1.397753209,1
27,0,0.793454833,4.499615272,1.402150759,1
376,0,-0.447336767,4.901423674,1.41737602,1
1230,1,1.315374998,7.531909175,1.425511786,1
498,1,0.454739413,0.692042915,1.431209076,1
249,0,-0.687623622,3.318101615,1.433697173,1
849,0,0.069299738,2.68830019,1.434725521,1
212,0,-0.355546641,6.19452975,1.435836695,1
966,0,-0.822354372,2.749851221,1.43839238,1
1283,1,0.663145959,7.281573865,1.440711652,1
730,0,-0.042974398,8.786452382,1.454729343,1
462,0,-2.584531561,2.921784866,1.459701123,1
232,0,-0.823312466,0.271682355,1.469247645,1
1051,0,0.158726984,6.917336026,1.47173347,1
253,0,-0.237607706,2.651032751,1.481662024,1
208,0,0.676742757,4.656465768,1.485877054,1
194,0,0.784356136,1.628367665,1.492012114,1
1050,0,-1.150478878,5.237246156,1.493029307,1
1360,0,0.192587913,3.157178524,1.508914146,1
1072,1,1.530049619,2.484025412,1.510452862,1
314,0,-1.118249337,4.593141161,1.511604455,1
160,0,-1.217557737,5.051928247,1.514211314,1
88,1,0.08097114,0.646198209,1.515436969,1
1153,0,-0.727204361,2.255172681,1.524352294,1
1019,0,0.949952898,1.771663657,1.535033811,1
1390,1,0.580216457,5.250961168,1.539471479,1
887,0,1.187352865,1.407083102,1.544495743,1
819,0,-0.572559454,5.920961377,1.545076128,1
803,0,-0.206325523,2.609790911,1.545630474,1
838,0,-1.344791225,1.86191718,1.549368123,1
114,0,0.263176167,4.327784897,1.563335821,1
167,0,0.92370736,3.786406859,1.571135429,1
1221,0,-0.912550497,2.548704027,1.581404136,1
1439,1,0.399746109,2.612378176,1.591256836,1
834,1,-0.446136224,1.717965844,1.603926411,1
231,0,0.715289562,0.922710004,1.609725658,1
1333,0,-1.62000263,5.575809817,1.612293451,1
374,0,0.956276224,6.275747135,1.644478459,1
365,0,-1.462436838,6.349508465,1.64752047,1
86,0,-0.040409106,1.106718489,1.649284161,1
971,0,1.922844073,2.124636062,1.649793637,1
342,0,-1.530028977,5.157406742,1.661057365,1
113,0,0.611025439,4.058482649,1.662390965,1
1387,1,-1.984562436,2.708983081,1.666184215,1
962,1,0.501044932,9.610671112,1.67304909,1
499,0,0.824880949,4.809182272,1.683306857,1
1081,0,0.312689775,1.799515946,1.69895071,1
1499,1,0.141173815,9.988613937,1.699937752,1
116,0,1.655922087,5.929592996,1.716438632,1
510,0,0.775554345,4.506954618,1.718610062,1
418,1,0.318155349,8.216238661,1.718987986,0
1255,1,0.732100871,4.539579495,1.723240803,1
1278,1,0.993675101,2.844711143,1.726237201,1
379,0,1.925591164,1.808104434,1.733593363,1
155,0,-1.372953244,5.548061249,1.742044716,1
1338,1,1.224126176,1.798112731,1.745448999,1
895,0,0.096134428,10.20571954,1.757293044,1
873,0,-0.068791105,2.773542078,1.765110773,1
1,1,-0.90069867,2.04262851,1.776491525,1
332,0,0.906835488,11.82141987,1.789901948,1
1446,1,-0.534846171,9.225841778,1.798168714,1
1013,0,2.258015765,1.479379059,1.801671879,1
903,0,-0.187498928,2.329957523,1.806613132,1
1161,1,-1.972700607,2.799550408,1.808007442,1
515,0,1.068993468,6.335165005,1.82271746,1
234,0,0.057415728,1.735475662,1.827504905,1
